region,country_code,country_name,city_name,event_area,month,event_name,event_type,description,event_url,enabled,display_order
EUROPE,IT,이탈리아,로마,"성 베드로 대성당, 로마 도심, 테베레강 일대",6,성 베드로와 바오로 축일 로마 시즌,RELIGIOUS_CULTURAL,"6월 29일 로마의 수호성인인 성 베드로와 성 바오로를 기념하는 로마의 대표 종교·문화 시즌입니다. 성지 방문, 종교 행사, 도심 분위기를 함께 느낄 수 있습니다.",https://www.turismoroma.it/en/events/29-june-2025-saints-peter-and-paul,true,140
EUROPE,IT,이탈리아,로마,"로마 도심 광장, 공원, 오스티아 해안 등",6,로마 여름 문화 축제,CULTURE,"여름 동안 로마 곳곳에서 영화, 공연, 전시, 음악, 야외 문화 프로그램이 이어지는 시즌입니다. 6월부터 본격적으로 시작되어 로마의 야간 문화 분위기를 즐기기 좋습니다.",https://www.turismoroma.it/en/events/estate-romana-2025,true,141
EUROPE,IT,이탈리아,로마,"로마 도심 광장, 공원, 오스티아 해안 등",7,로마 여름 문화 축제,CULTURE,"7월 로마 전역에서 이어지는 여름 문화 프로그램입니다. 야외 영화, 음악, 공연, 지역 축제가 함께 열려 더운 계절에도 저녁 시간대 로마를 즐기기 좋습니다.",https://www.turismoroma.it/en/events/estate-romana-2025,true,142
EUROPE,IT,이탈리아,로마,"트라스테베레 지구, 산타 마리아 인 트라스테베레 주변",7,페스타 데 노안트리,RELIGIOUS_CULTURAL,"트라스테베레 지역의 전통 축제로, 종교 행렬과 지역 축제 분위기가 함께 이어지는 로마의 여름 대표 행사입니다. 골목과 광장에서 로마 지역 공동체의 전통을 느낄 수 있습니다.",https://turismoroma.it/en/events/festa-de-noantri-2025,true,143
EUROPE,IT,이탈리아,로마,"로마 도심 광장, 공원, 오스티아 해안 등",8,로마 여름 문화 축제,CULTURE,"8월에도 로마의 광장, 공원, 야외 공간에서 문화 행사가 이어지는 여름 시즌입니다. 야간 공연과 야외 프로그램을 통해 한여름 로마의 분위기를 즐길 수 있습니다.",https://www.turismoroma.it/en/events/estate-romana-2025,true,144
EUROPE,IT,이탈리아,로마,산타 마리아 마조레 대성당,8,산타 마리아 마조레 대성당 눈 축제,RELIGIOUS_CULTURAL,8월 5일 산타 마리아 마조레 대성당에서 성모설지전과 성당 봉헌을 기념하는 전통 행사입니다. 성당 안팎에서 마돈나 델라 네베 전승과 관련된 예식과 상징적인 눈 연출을 볼 수 있습니다.,https://www.basilicasantamariamaggiore.va/it/eventi-e-novita/2025/solennita-della-madonna-della-neve.html,true,145
EUROPE,IT,이탈리아,로마,"로마 시내 공연장, 극장, 문화공간 등",9,로마유로파 페스티벌,ART,"매년 가을 로마에서 열리는 현대 공연예술 축제입니다. 연극, 무용, 음악, 미디어아트 등 다양한 장르의 작품을 로마 여러 문화공간에서 만날 수 있습니다.",https://romaeuropa.net/en/,true,146
EUROPE,IT,이탈리아,로마,"로마 시내 공연장, 극장, 문화공간 등",10,로마유로파 페스티벌,ART,10월에도 이어지는 로마의 대표 현대 공연예술 축제입니다. 국제 예술가들의 공연과 전시를 통해 가을 로마의 문화 일정을 즐기기 좋습니다.,https://romaeuropa.net/en/,true,147
EUROPE,IT,이탈리아,로마,"로마 시내 공연장, 극장, 문화공간 등",11,로마유로파 페스티벌,ART,11월까지 이어지는 로마의 현대 공연예술 시즌입니다. 극장과 문화공간을 중심으로 다양한 공연예술 프로그램이 진행됩니다.,https://romaeuropa.net/en/,true,148
EUROPE,IT,이탈리아,로마,피아자 나보나,12,피아자 나보나 크리스마스 마켓 시즌,SEASON,"12월 피아자 나보나에서 열리는 로마 대표 크리스마스 마켓 시즌입니다. 전통 장식, 겨울 간식, 가족 행사와 함께 로마의 연말 분위기를 느끼기 좋습니다.",https://turismoroma.it/en/events/christmas-markets-and-villages-rome-2025-26,true,149
EUROPE,IT,이탈리아,밀라노,"밀라노 도심, 퍼레이드·문화 행사 구역",2,밀라노 암브로시아 카니발,CULTURAL_FESTIVAL,밀라노의 암브로시아 전례권 전통에 따라 일반 카니발보다 늦게 이어지는 카니발 시즌입니다. 사순절 일정에 따라 개최일이 달라질 수 있어 방문 전 공식 일정을 확인하는 것이 좋습니다.,https://www.yesmilano.it/en/whats-on/all-events/carnival-milano,true,150
EUROPE,IT,이탈리아,밀라노,"밀라노 시내 공연장, 박물관, 공원, 광장 일대",5,피아노 시티 밀라노,CULTURE,"도시 곳곳의 실내외 공간에서 피아노 공연이 이어지는 밀라노 대표 음악 문화 행사입니다. 박물관, 공원, 광장 등 다양한 장소에서 공연을 즐길 수 있습니다.",https://www.yesmilano.it/en/whats-on/all-events/piano-city-milano,true,151
EUROPE,IT,이탈리아,밀라노,스포르체스코 성 Cortile delle Armi 일대,6,밀라노 스포르체스코 성 여름 축제,CULTURE,"스포르체스코 성에서 여름 동안 공연, 음악, 연극, 영화 등 다양한 문화 프로그램이 열리는 시즌 행사입니다. 프로그램은 해마다 달라질 수 있습니다.",https://www.yesmilano.it/estatealcastello,true,152
EUROPE,IT,이탈리아,밀라노,MIND Live Theatre 및 밀라노 라틴 페스티벌 행사장 일대,6,밀라노 라틴 페스티벌,CULTURAL_FESTIVAL,"라틴아메리카와 카리브 문화, 음악, 춤, 음식이 함께하는 여름 시즌 축제로, 2026년 기준 6월부터 8월까지 이어집니다.",https://www.milanolatinfestival.it/,true,153
EUROPE,IT,이탈리아,밀라노,스포르체스코 성 Cortile delle Armi 일대,7,밀라노 스포르체스코 성 여름 축제,CULTURE,"스포르체스코 성에서 여름 동안 공연, 음악, 연극, 영화 등 다양한 문화 프로그램이 열리는 시즌 행사입니다. 프로그램은 해마다 달라질 수 있습니다.",https://www.yesmilano.it/estatealcastello,true,154
EUROPE,IT,이탈리아,밀라노,MIND Live Theatre 및 밀라노 라틴 페스티벌 행사장 일대,7,밀라노 라틴 페스티벌,CULTURAL_FESTIVAL,"라틴아메리카와 카리브 문화, 음악, 춤, 음식이 함께하는 여름 시즌 축제로, 2026년 기준 6월부터 8월까지 이어집니다.",https://www.milanolatinfestival.it/,true,155
EUROPE,IT,이탈리아,밀라노,스포르체스코 성 Cortile delle Armi 일대,8,밀라노 스포르체스코 성 여름 축제,CULTURE,"스포르체스코 성에서 여름 동안 공연, 음악, 연극, 영화 등 다양한 문화 프로그램이 열리는 시즌 행사입니다. 프로그램은 해마다 달라질 수 있습니다.",https://www.yesmilano.it/estatealcastello,true,156
EUROPE,IT,이탈리아,밀라노,MIND Live Theatre 및 밀라노 라틴 페스티벌 행사장 일대,8,밀라노 라틴 페스티벌,CULTURAL_FESTIVAL,"라틴아메리카와 카리브 문화, 음악, 춤, 음식이 함께하는 여름 시즌 축제로, 2026년 기준 6월부터 8월까지 이어집니다.",https://www.milanolatinfestival.it/,true,157
EUROPE,IT,이탈리아,밀라노,스포르체스코 성 Cortile delle Armi 일대,9,밀라노 스포르체스코 성 여름 축제,CULTURE,"스포르체스코 성에서 여름 동안 공연, 음악, 연극, 영화 등 다양한 문화 프로그램이 열리는 시즌 행사입니다. 프로그램은 해마다 달라질 수 있습니다.",https://www.yesmilano.it/estatealcastello,true,158
EUROPE,IT,이탈리아,밀라노,밀라노 시내 문화유산·박물관·역사 공간 일대,9,유럽 문화유산의 날 밀라노,CULTURE,"유럽 전역에서 열리는 문화유산 개방 행사로, 밀라노에서도 박물관과 역사 공간을 중심으로 특별 관람과 문화 프로그램이 진행됩니다.",https://www.europeanheritagedays.com/,true,159
EUROPE,IT,이탈리아,밀라노,산탐브로지오 성당 및 밀라노 도심 일대,12,산탐브로지오 축일,RELIGIOUS_CULTURAL,12월 7일 밀라노 수호성인 성 암브로시오를 기념하는 전통 축일입니다. 종교 행사와 도시 축제 분위기가 함께 이어지며 밀라노 겨울 시즌의 시작을 알립니다.,https://www.yesmilano.it/en/whats-on/all-events/feast-sant-ambrogio-traditions,true,160
EUROPE,IT,이탈리아,밀라노,스포르체스코 성 주변 및 밀라노 중심부,12,오 베이 오 베이 전통시장,TRADITION,"산탐브로지오 축일 무렵 열리는 밀라노의 오래된 전통시장으로, 수공예품과 먹거리, 크리스마스 분위기를 함께 즐길 수 있습니다.",https://www.yesmilano.it/en/whats-on/all-events/oh-bej-oh-bej-christmas-market,true,161
EUROPE,IT,이탈리아,밀라노,라 스칼라 극장,12,스칼라 극장 시즌 개막,CULTURE,매년 12월 7일 산탐브로지오 축일에 열리는 라 스칼라 극장의 시즌 개막 행사입니다. 밀라노의 대표적인 클래식 문화 행사로 알려져 있습니다.,https://www.teatroallascala.org/en/support-us/companies/openingnight.html,true,162
EUROPE,IT,이탈리아,밀라노,"두오모 광장, 스포르체스코 성, 밀라노 도심 일대",12,밀라노 크리스마스 시즌,SEASON,"12월 밀라노 도심의 크리스마스 마켓, 조명, 트리 장식이 이어지는 겨울 시즌 행사입니다. 두오모 광장과 주요 도심 구역에서 연말 분위기를 즐길 수 있습니다.",https://www.yesmilano.it/en/whats-on/all-events/christmas-markets-milano,true,163
EUROPE,IT,이탈리아,베네치아,"산마르코 광장, 리알토, 대운하와 베네치아 시내 일대",1,베네치아 카니발,CULTURAL_FESTIVAL,"베네치아를 대표하는 전통 가면 축제로, 산마르코 광장과 운하 주변에서 가면 행렬과 공연, 도시 전역의 카니발 분위기를 즐길 수 있습니다.",https://www.veneziaunica.it/it/cosa-fare-a-venezia/eventi/carnevale-di-venezia-2026,true,164
EUROPE,IT,이탈리아,베네치아,"산마르코 광장, 리알토, 대운하와 베네치아 시내 일대",2,베네치아 카니발,CULTURAL_FESTIVAL,"베네치아를 대표하는 전통 가면 축제로, 산마르코 광장과 운하 주변에서 가면 행렬과 공연, 도시 전역의 카니발 분위기를 즐길 수 있습니다.",https://www.veneziaunica.it/it/cosa-fare-a-venezia/eventi/carnevale-di-venezia-2026,true,165
EUROPE,IT,이탈리아,베네치아,"산마르코 광장, 산마르코 대성당 일대",4,산마르코 축일,RELIGIOUS_CULTURAL,"베네치아 수호성인 산마르코를 기념하는 날로, 보콜로라 불리는 장미 봉오리를 선물하는 전통과 산마르코 광장·대성당 주변의 기념 분위기를 함께 볼 수 있습니다.",https://www.italia.it/en/veneto/venice/things-to-do/festa-del-bocolo-and-di-san-marco-in-venice,true,166
EUROPE,IT,이탈리아,베네치아,"산마르코 광장, 리도 앞바다, 베네치아 석호 일대",5,센사 축제,HISTORICAL_FESTIVAL,"베네치아와 바다의 오래된 관계를 기념하는 전통 축제로, 리도 앞바다에서 열리는 ‘바다와의 결혼식’ 의식과 수상 퍼레이드가 대표적입니다.",https://www.veneziaunica.it/it/cosa-fare-a-venezia/eventi/festa-della-sensa,true,167
EUROPE,IT,이탈리아,베네치아,"자르디니, 아르세날레, 베네치아 시내 전시장 일대",6,베네치아 비엔날레 시즌,ART,"베네치아를 대표하는 국제 예술 행사 시즌으로, 2026년에는 제61회 베네치아 비엔날레 미술전이 자르디니와 아르세날레, 시내 전시장 곳곳에서 진행됩니다.",https://www.labiennale.org/en/art/2026,true,168
EUROPE,IT,이탈리아,베네치아,산마르코 광장,6,산마르코 광장 여름 콘서트 시즌,CULTURE,"산마르코 광장을 무대로 열리는 여름 야외 콘서트 시즌입니다. 2026년 공식 일정 기준이며, 공연 프로그램과 세부 일정은 해마다 달라질 수 있습니다.",https://www.veneziaunica.it/it/cosa-fare-a-venezia/eventi/concerti-in-piazza-san-marco-2026,true,169
EUROPE,IT,이탈리아,베네치아,"주데카 섬, 자테레, 산마르코 만 일대",7,레덴토레 축제,RELIGIOUS_FESTIVAL,"베네치아의 대표적인 전통·종교 축제로, 주데카 섬 레덴토레 성당을 향한 임시 다리와 산마르코 만 일대의 야간 불꽃놀이가 유명합니다.",https://redentore.veneziaunica.it/en,true,170
EUROPE,IT,이탈리아,베네치아,산마르코 광장,7,산마르코 광장 여름 콘서트 시즌,CULTURE,"산마르코 광장을 무대로 열리는 여름 야외 콘서트 시즌입니다. 2026년 공식 일정 기준이며, 공연 프로그램과 세부 일정은 해마다 달라질 수 있습니다.",https://www.veneziaunica.it/it/cosa-fare-a-venezia/eventi/concerti-in-piazza-san-marco-2026,true,171
EUROPE,IT,이탈리아,베네치아,"대운하, 산마르코 일대",9,레가타 스토리카,HISTORICAL_FESTIVAL,"대운하에서 열리는 베네치아의 대표 전통 수상 행사로, 역사 의상 행렬과 전통 보트 경주가 함께 진행되는 도시 대표 축제입니다.",https://www.veneziaunica.it/it/cosa-fare-a-venezia/eventi/regata-storica-di-venezia-2026,true,172
EUROPE,IT,이탈리아,베네치아,"산타 마리아 델라 살루테 성당, 대운하 임시 다리 일대",11,마돈나 델라 살루테 축제,RELIGIOUS_FESTIVAL,"베네치아 시민들이 산타 마리아 델라 살루테 성당을 찾아가는 전통 순례 행사로, 대운하 위 임시 다리와 성당 주변의 종교적 분위기가 특징입니다.",https://www.veneziaunica.it/it/cosa-fare-a-venezia/eventi/festa-della-madonna-della-salute-2025,true,173
EUROPE,IT,이탈리아,베네치아,"산마르코 광장, 베네치아 본섬과 메스트레 일대",12,베네치아 크리스마스 시즌,SEASON,"베네치아와 메스트레 일대가 조명, 장식, 겨울 이벤트로 꾸며지는 연말 시즌입니다. 광장과 운하 주변에서 크리스마스 분위기를 즐길 수 있습니다.",https://www.veneziaunica.it/it/cosa-fare-a-venezia/eventi/natale-venezia-2025,true,174
EUROPE,IT,이탈리아,나폴리,비아 산 그레고리오 아르메노 일대,1,산 그레고리오 아르메노 크리스마스·프레세페 시즌,SEASON,나폴리의 전통 프레세페 공방 거리인 산 그레고리오 아르메노에서 크리스마스 장식과 수공예 성탄 장면을 볼 수 있는 시즌입니다. 1월 초까지 연말 분위기가 이어집니다.,https://www.visitnaples.eu/en/neapolitanity/discover-naples/san-gregorio-armeno-the-street-of-the-neapolitan-nativity-scene,true,175
EUROPE,IT,이탈리아,나폴리,피아차 메르카토 및 나폴리 도심 일대,1,나폴리 베파나 축제,HOLIDAY,"1월 6일 주현절과 베파나 전통을 중심으로 하는 이탈리아 겨울 명절 시즌입니다. 나폴리에서는 선물과 과자, 도심 시장 분위기를 함께 즐길 수 있습니다.",https://www.visitnaples.eu/en/neapolitanity/tales-of-naples/befana-christmas-witch-that-brings-candy,true,176
EUROPE,IT,이탈리아,나폴리,나폴리 도심 광장과 거리 일대,2,나폴리 카니발 시즌,SEASONAL,사순절 전 카니발 기간에 나폴리의 전통 음식과 거리 분위기를 즐길 수 있는 시즌입니다. 대형 퍼레이드 중심보다는 지역 전통 간식과 도심 축제 분위기 중심으로 즐기는 성격이 강합니다.,https://www.visitnaples.eu/en/neapolitanity/discover-naples/how-do-people-celebrate-carnival-in-naples-origins-and-traditions,true,177
EUROPE,IT,이탈리아,나폴리,나폴리 역사 지구와 문화유산 공간 일대,5,마조 데이 모누멘티,CULTURE,"5월 나폴리에서 열리는 문화유산 중심 행사로, 도시의 역사 공간과 예술 프로그램을 통해 나폴리의 문화를 깊이 볼 수 있습니다.",https://www.comune.napoli.it/vivere-il-comune/eventi/maggio-dei-monumenti-2026/,true,178
EUROPE,IT,이탈리아,나폴리,나폴리 주요 공연장과 문화 공간 일대,6,캄파니아 테아트로 페스티벌,CULTURE,"나폴리를 중심으로 열리는 국제 공연예술 축제로, 연극과 공연, 전시 등 다양한 문화 프로그램이 진행됩니다.",https://campaniateatrofestival.it/,true,179
EUROPE,IT,이탈리아,나폴리,나폴리 주요 공연장과 문화 공간 일대,7,캄파니아 테아트로 페스티벌,CULTURE,"나폴리를 중심으로 열리는 국제 공연예술 축제로, 연극과 공연, 전시 등 다양한 문화 프로그램이 진행됩니다.",https://campaniateatrofestival.it/,true,180
EUROPE,IT,이탈리아,나폴리,나폴리 및 행사장 일대,7,나폴리 피자 빌리지,FOOD_FESTIVAL,나폴리 피자를 중심으로 한 대형 음식 축제입니다. 개최 시기와 장소는 해마다 달라질 수 있어 방문 전 공식 일정을 확인하는 것이 좋습니다.,https://www.pizzavillage.it/en/,true,181
EUROPE,IT,이탈리아,나폴리,"나폴리 해변, 도심, 여름 휴가 구역 일대",8,나폴리 페라구스토 시즌,HOLIDAY,"8월 15일 페라구스토를 중심으로 나폴리의 해변, 도심 산책, 여름 휴가 분위기를 즐길 수 있는 시즌입니다. 특정 단일 축제라기보다 여름 공휴일과 지역 휴가 문화가 결합된 행사입니다.",https://www.visitnaples.eu/en/neapolitanity/discover-naples/mid-august-in-naples-what-to-do-on-august-15th,true,182
EUROPE,IT,이탈리아,나폴리,나폴리 대성당 및 도심 일대,9,산 제나로 축제,RELIGIOUS_FESTIVAL,9월 19일 나폴리 수호성인 산 제나로를 기념하는 대표 종교·전통 행사입니다. 성인의 피가 액화되는 기적으로 알려진 의식과 도시의 신앙 문화를 볼 수 있습니다.,https://www.italia.it/en/campania/naples/things-to-do/feast-of-san-gennaro-in-naples,true,183
EUROPE,IT,이탈리아,나폴리,"메르젤리나, 피에디그로타 성당 주변 일대",9,피에디그로타 축제,RELIGIOUS_CULTURAL,나폴리의 전통 음악과 종교 문화가 결합된 피에디그로타 지역의 전통 행사입니다. 해마다 세부 일정과 프로그램이 달라질 수 있습니다.,https://www.visitnaples.eu/en/neapolitanity/discover-naples/festivals-in-naples-you-cant-miss-in-summer-2025,true,184
EUROPE,IT,이탈리아,나폴리,비아 산 그레고리오 아르메노 일대,11,산 그레고리오 아르메노 크리스마스·프레세페 시즌,SEASON,11월부터 나폴리의 전통 프레세페 공방 거리인 산 그레고리오 아르메노가 크리스마스 장식과 수공예 성탄 장면으로 활기를 띠는 시즌입니다.,https://www.visitnaples.eu/en/neapolitanity/discover-naples/san-gregorio-armeno-the-street-of-the-neapolitan-nativity-scene,true,185
EUROPE,IT,이탈리아,나폴리,"나폴리 도심, 플레비스키토 광장, 크리스마스 마켓 구역",11,나폴리 크리스마스 시즌,SEASON,"나폴리 도심의 조명, 시장, 프레세페 전통이 이어지는 겨울 시즌입니다. 11월 말부터 주요 광장과 거리에서 연말 분위기를 느낄 수 있습니다.",https://www.visitnaples.eu/en/neapolitanity/discover-naples/christmas-in-naples,true,186
EUROPE,IT,이탈리아,나폴리,비아 산 그레고리오 아르메노 일대,12,산 그레고리오 아르메노 크리스마스·프레세페 시즌,SEASON,12월 산 그레고리오 아르메노 거리에는 전통 프레세페 장식과 수공예 피규어를 찾는 사람들로 활기가 넘칩니다. 나폴리 크리스마스 여행의 대표 코스입니다.,https://www.visitnaples.eu/en/neapolitanity/discover-naples/san-gregorio-armeno-the-street-of-the-neapolitan-nativity-scene,true,187
EUROPE,IT,이탈리아,나폴리,"나폴리 도심, 플레비스키토 광장, 크리스마스 마켓 구역",12,나폴리 크리스마스 시즌,SEASON,"나폴리 도심의 크리스마스 조명, 마켓, 전통 디저트와 프레세페 문화가 어우러지는 12월 대표 시즌입니다.",https://www.visitnaples.eu/en/neapolitanity/discover-naples/christmas-in-naples,true,188
EUROPE,IT,이탈리아,나폴리,플레비스키토 광장과 나폴리 도심 일대,12,나폴리 연말 시즌,SEASON,"12월 말 나폴리 도심의 조명, 광장 행사, 연말 분위기를 즐길 수 있는 시즌입니다. 크리스마스 이후 새해맞이 분위기까지 이어집니다.",https://www.visitnaples.eu/en/neapolitanity/discover-naples/christmas-in-naples,true,189
EUROPE,ES,스페인,마드리드,마드리드,1,동방박사 퍼레이드,HOLIDAY,1월 5일 저녁 도심에서 열리는 스페인 크리스마스 시즌 대표 퍼레이드다.,https://www.esmadrid.com/en/whats-on/three-kings-parade,true,190
EUROPE,ES,스페인,마드리드,마드리드,2,마드리드 카니발,CULTURAL_FESTIVAL,"사순절 전후로 열리는 카니발 시즌 행사로, 해마다 날짜가 달라질 수 있다.",https://www.esmadrid.com/en/whats-on/carnival-madrid,true,191
EUROPE,ES,스페인,마드리드,마드리드,3,마드리드 세마나 산타,RELIGIOUS_CULTURAL,부활절 전 성주간에 열리는 종교·전통 행사다. 부활절 날짜에 따라 3월 또는 4월에 걸칠 수 있다.,https://www.esmadrid.com/en/whats-on/easter-madrid,true,192
EUROPE,ES,스페인,마드리드,마드리드~아란후에스,3,딸기 기차,SEASONAL,마드리드와 아란후에스를 잇는 봄 시즌 관광 열차 행사다.,https://www.esmadrid.com/en/whats-on/strawberry-train,true,193
EUROPE,ES,스페인,마드리드,마드리드,4,마드리드 세마나 산타,RELIGIOUS_CULTURAL,부활절 전 성주간에 열리는 종교·전통 행사다. 부활절 날짜에 따라 3월 또는 4월에 걸칠 수 있다.,https://www.esmadrid.com/en/whats-on/easter-madrid,true,194
EUROPE,ES,스페인,마드리드,마드리드~아란후에스,4,딸기 기차,SEASONAL,마드리드와 아란후에스를 잇는 봄 시즌 관광 열차 행사다.,https://www.esmadrid.com/en/whats-on/strawberry-train,true,195
EUROPE,ES,스페인,마드리드,마드리드~아란후에스,5,딸기 기차,SEASONAL,마드리드와 아란후에스를 잇는 봄 시즌 관광 열차 행사다.,https://www.esmadrid.com/en/whats-on/strawberry-train,true,196
EUROPE,ES,스페인,마드리드,마드리드,5,산 이시드로 축제,TRADITION,마드리드 수호성인 산 이시드로를 기념하는 대표 전통 축제다.,https://www.esmadrid.com/en/whats-on/sanisidro,true,197
EUROPE,ES,스페인,마드리드,레티로 공원,5,마드리드 도서전,LITERATURE,레티로 공원에서 열리는 마드리드 대표 도서·문학 행사다.,https://www.esmadrid.com/en/whats-on/madrid-book-fair-el-retiro-park,true,198
EUROPE,ES,스페인,마드리드,마드리드,5,마드리드 국제 박물관의 날,ART,5월 18일 국제 박물관의 날을 전후해 주요 박물관 무료 입장이나 특별 프로그램이 운영될 수 있다.,https://www.esmadrid.com/en/tourist-information/national-archaeological-museum,true,199
EUROPE,ES,스페인,마드리드,마드리드~아란후에스,6,딸기 기차,SEASONAL,마드리드와 아란후에스를 잇는 봄 시즌 관광 열차 행사다.,https://www.esmadrid.com/en/whats-on/strawberry-train,true,200
EUROPE,ES,스페인,마드리드,레티로 공원,6,마드리드 도서전,LITERATURE,레티로 공원에서 열리는 마드리드 대표 도서·문학 행사다.,https://www.esmadrid.com/en/whats-on/madrid-book-fair-el-retiro-park,true,201
EUROPE,ES,스페인,마드리드,마드리드,7,베라노스 데 라 비야,ART,여름철 마드리드 전역에서 열리는 공연·문화 프로그램이다.,https://www.esmadrid.com/en/whats-on/veranos-villa,true,202
EUROPE,ES,스페인,마드리드,마드리드,8,베라노스 데 라 비야,ART,여름철 마드리드 전역에서 열리는 공연·문화 프로그램이다.,https://www.esmadrid.com/en/whats-on/veranos-villa,true,203
EUROPE,ES,스페인,마드리드,마드리드,8,마드리드 3대 전통 축제(베르베나스 데 아고스토),TRADITION,"산 카예타노, 산 로렌소, 라 팔로마 성모 축제를 잇는 8월 전통 축제 시즌이다.",https://www.esmadrid.com/en/whats-on/august-fiestas,true,204
EUROPE,ES,스페인,마드리드,마드리드,10,스페인 국경일 퍼레이드,NATIONAL_HOLIDAY,10월 12일 스페인 국경일을 기념해 마드리드에서 열리는 공식 퍼레이드다.,https://www.esmadrid.com/en/whats-on/hispanidad,true,205
EUROPE,ES,스페인,마드리드,마드리드,11,알무데나 성모 축제,RELIGIOUS_CULTURAL,마드리드의 수호성모 알무데나를 기념하는 11월 전통·종교 행사다.,https://www.esmadrid.com/en/whats-on/virgen-almudena,true,206
EUROPE,ES,스페인,마드리드,마드리드,12,마드리드 크리스마스 시즌,SEASONAL,"조명, 마켓, 퍼레이드 준비 등으로 이어지는 마드리드 겨울 시즌 행사다.",https://www.esmadrid.com/en/whats-on/christmas-madrid,true,207
EUROPE,ES,스페인,바르셀로나,바르셀로나,1,동방박사 퍼레이드,HOLIDAY,1월 5일 바르셀로나 도심에서 열리는 크리스마스 시즌 대표 퍼레이드다.,https://www.barcelonaturisme.com/wv3/en/page/3911/christmas-in-barcelona.html,true,208
EUROPE,ES,스페인,바르셀로나,바르셀로나,1,바르셀로나 크리스마스 시즌,SEASONAL,크리스마스 조명과 동방박사 퍼레이드로 이어지는 겨울 시즌 행사다.,https://www.barcelonaturisme.com/wv3/en/page/3911/christmas-in-barcelona.html,true,209
EUROPE,ES,스페인,바르셀로나,바르셀로나,2,산타 에울랄리아 축제,RELIGIOUS_CULTURAL,바르셀로나의 공동 수호성녀를 기념하는 겨울 전통 축제다.,https://www.barcelonaturisme.com/wv3/en/page/3181/santa-eulalia.html,true,210
EUROPE,ES,스페인,바르셀로나,바르셀로나,2,바르셀로나 카니발,CULTURAL_FESTIVAL,"사순절 전후로 열리는 카니발 행사로, 해마다 날짜가 달라질 수 있다.",https://agenda500.barcelona.cat/en/detall/carnaval-de-barcelona_99400031534.html,true,211
EUROPE,ES,스페인,바르셀로나,그라시아,3,산 메디르 축제,TRADITION,매년 3월 3일 그라시아 일대에서 사탕 행렬로 유명한 전통 축제다.,https://www.barcelonaturisme.com/wv3/en/page/4569/sant-medir.html,true,212
EUROPE,ES,스페인,바르셀로나,바르셀로나,4,산 조르디의 날,LITERATURE,4월 23일 책과 장미를 중심으로 열리는 카탈루냐 대표 문화 행사다.,https://www.barcelonaturisme.com/wv3/en/search/results_t.html?nresultats=250&pg=0&tag=3,true,213
EUROPE,ES,스페인,바르셀로나,바르셀로나,5,프리마베라 사운드,FESTIVAL,"바르셀로나를 대표하는 대형 음악 축제로, 개최일이 5월 말~6월 초에 걸칠 수 있다.",https://www.primaverasound.com/en/barcelona,true,214
EUROPE,ES,스페인,바르셀로나,바르셀로나,6,프리마베라 사운드,FESTIVAL,"바르셀로나를 대표하는 대형 음악 축제로, 개최일이 5월 말~6월 초에 걸칠 수 있다.",https://www.primaverasound.com/en/barcelona,true,215
EUROPE,ES,스페인,바르셀로나,바르셀로나,6,산 후안 전야제,SEASONAL,6월 23일 밤 여름의 시작을 기념하는 전통 축제다.,https://www.barcelonaturisme.com/wv3/en/page/5277/la-revetlla-de-sant-joan.html,true,216
EUROPE,ES,스페인,바르셀로나,바르셀로나,6,소나르 페스티벌,FESTIVAL,"음악, 창의성, 기술을 결합한 바르셀로나 대표 국제 축제다.",https://sonar.es/en/tickets,true,217
EUROPE,ES,스페인,바르셀로나,바르셀로나,7,그렉 페스티벌 바르셀로나,ART,"연극, 무용, 음악, 서커스 등 공연예술 중심의 여름 문화 축제다.",https://www.barcelonaturisme.com/wv3/en/agenda/14601/grec-festival-de-barcelona.html,true,218
EUROPE,ES,스페인,바르셀로나,그라시아,8,그라시아 거리 축제,STREET_FESTIVAL,8월 중순 그라시아 지구 거리 장식과 공연으로 유명한 지역 축제다.,https://www.barcelonaturisme.com/wv3/en/page/1072/gracia-and-park-guell.html,true,219
EUROPE,ES,스페인,바르셀로나,바르셀로나,9,라 메르세 축제,CULTURAL_FESTIVAL,9월 24일을 중심으로 열리는 바르셀로나의 대표 도시 축제다.,https://www.barcelonaturisme.com/wv3/en/page/3187/virgin-of-la-merce.html,true,220
EUROPE,ES,스페인,바르셀로나,바르셀로나,12,바르셀로나 크리스마스 시즌,SEASONAL,크리스마스 조명과 동방박사 퍼레이드로 이어지는 겨울 시즌 행사다.,https://www.barcelonaturisme.com/wv3/en/page/3911/christmas-in-barcelona.html,true,221
EUROPE,ES,스페인,말라가,말라가,1,동방박사 퍼레이드,HOLIDAY,1월 5일 말라가 도심에서 열리는 크리스마스 시즌 대표 퍼레이드다.,https://visita.malaga.eu/en/meet-malaga/festivals/cabalgata-de-reyes-magos,true,222
EUROPE,ES,스페인,말라가,말라가,1,말라가 크리스마스 조명 시즌,SEASONAL,말라가 도심 크리스마스 조명과 겨울 프로그램이 이어지는 시즌이다.,https://visita.malaga.eu/en/what-to-see-and-do/blog/christmas-in-malaga-a-guide-of-plans-to-make-sure-you-don-39-t-miss-a-thing-p1813,true,223
EUROPE,ES,스페인,말라가,말라가,2,말라가 카니발,CULTURAL_FESTIVAL,"사순절 전후로 열리는 말라가 카니발로, 해마다 날짜가 달라질 수 있다.",https://visita.malaga.eu/en/meet-malaga/festivals/carnival,true,224
